total_images,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,city_centers_nearest,parks_around3000,ponds_around3000,airports_around30000,publishing_year,publishing_month,is_spb
20,22315000.0,145.0,4,2.7,8,94.54,3,False,False,False,15.7,0,3902.0,1,3,True,2015,5,True
12,5200000.0,51.0,2,2.5,12,34.0,2,False,False,False,7.5,0,9118.0,0,0,False,2015,5,True
2,5270000.0,59.2,2,2.65,18,30.0,14,False,False,False,10.2,1,21823.0,0,0,False,2015,5,True
10,3200000.0,47.0,2,2.5,5,29.5,1,False,False,False,6.5,0,13096.5,0,0,False,2015,5,False
7,1370000.0,32.0,1,2.65,5,17.0,5,False,False,False,6.0,0,13096.5,0,0,False,2015,5,False
13,3200000.0,45.4,2,2.55,5,32.0,5,False,False,False,5.0,0,29775.0,0,1,True,2015,5,False
3,7169260.0,50.4,1,2.8,9,19.2,7,False,False,False,12.2,1,4608.0,0,0,True,2015,5,True
10,4500000.0,60.0,3,2.65,5,44.0,5,False,False,False,6.0,0,13787.0,1,1,True,2015,5,True
15,12610000.0,85.5,3,2.65,19,52.2,10,False,False,False,12.5,0,4844.0,0,1,True,2015,5,True
10,5950000.0,64.9,3,2.5,9,45.3,8,False,False,False,6.3,0,7480.0,0,1,False,2015,5,True
9,7100000.0,54.0,2,2.6,14,30.0,12,False,False,False,15.0,0,13558.0,0,0,True,2015,5,True
8,2950000.0,47.0,2,2.65,5,29.0,1,False,False,False,10.0,0,29426.0,0,0,True,2015,5,False
3,6799000.0,50.9,1,2.85,9,19.7,4,False,False,False,12.2,1,6027.0,0,1,True,2015,5,True
11,1750000.0,49.0,2,2.65,5,29.0,5,False,False,False,8.0,0,13096.5,0,0,False,2015,5,False
14,25000000.0,134.0,4,2.65,6,91.0,6,False,False,False,22.2,0,2866.0,1,3,True,2015,5,True
4,9750000.0,105.0,4,2.65,6,70.0,5,False,False,False,8.5,0,2723.0,1,1,True,2015,5,True
12,6150000.0,42.4,1,2.65,16,16.1,10,False,False,False,9.2,0,6255.0,0,1,False,2015,5,True
5,3200000.0,42.0,2,2.65,3,29.7,2,False,False,False,5.6,0,35873.0,0,1,False,2015,5,False
8,6849000.0,62.4,2,2.65,25,34.1,18,False,False,False,13.6,0,13301.0,0,1,False,2015,5,True
5,10900000.0,90.02,3,2.65,19,56.9,8,False,False,False,17.4,2,4844.0,0,1,True,2015,5,True
3,10600000.0,72.0,2,3.0,20,34.0,3,False,False,False,15.0,0,10581.0,2,3,False,2015,5,True
4,8300000.0,80.5,3,2.75,5,47.7,4,False,False,False,10.6,1,4615.0,0,1,True,2015,5,True
3,10600000.0,106.0,5,3.4,5,76.3,2,False,False,False,10.0,0,4876.0,0,1,True,2015,5,True
3,2400000.0,48.0,2,2.65,5,27.0,5,False,False,False,7.0,0,13096.5,0,0,False,2015,5,False
3,8400000.0,75.0,3,2.65,6,53.0,5,False,False,False,9.1,0,7035.0,2,2,False,2015,5,True
7,3800000.0,34.5,1,2.65,25,17.0,9,False,False,False,9.0,2,18129.0,0,0,False,2015,5,False
6,4950000.0,60.2,3,2.65,9,43.1,3,False,False,False,6.5,5,10667.0,0,1,False,2015,5,True
9,2820000.0,34.0,1,2.65,6,14.0,3,False,False,False,6.0,0,13096.5,0,0,False,2015,5,False
13,2590000.0,61.3,4,2.65,5,44.91,1,False,False,False,5.29,0,13096.5,0,0,False,2015,5,False
1,15104000.0,118.0,3,3.1,16,64.32,5,False,False,False,14.27,0,8460.0,1,2,False,2015,5,True
8,2750000.0,36.9,1,3.0,2,19.0,2,False,False,False,8.5,0,28226.0,0,0,False,2015,5,False
9,3200000.0,32.4,1,2.65,9,17.7,9,False,False,False,6.3,0,10881.0,0,0,False,2015,5,True
7,6600000.0,50.8,1,2.8,9,19.3,6,False,False,False,12.3,1,6027.0,0,1,True,2015,5,True
6,5150000.0,50.0,2,2.65,9,30.0,8,False,False,False,10.0,0,12944.0,1,1,True,2015,5,True
9,4670000.0,45.8,1,2.65,8,17.8,4,False,False,False,12.3,0,14698.0,0,0,True,2015,5,True
0,3150000.0,31.0,1,2.65,5,17.6,5,False,False,False,8.0,0,28457.0,2,1,True,2015,5,False
9,3090000.0,31.3,1,2.65,9,15.9,7,False,False,False,8.2,0,10960.0,1,0,False,2015,5,True
20,4500000.0,46.1,2,2.65,9,28.6,9,False,False,False,6.7,2,12483.0,1,1,True,2015,5,True
16,4400000.0,56.0,1,2.65,10,19.0,3,False,False,False,16.0,0,31147.0,0,1,True,2015,5,False
2,3550000.0,58.0,2,2.65,5,32.0,1,False,False,False,9.0,2,13096.5,0,0,False,2015,5,False
8,2810000.0,35.3,1,2.65,12,17.0,1,False,False,False,9.0,0,30661.0,1,0,True,2015,5,False
14,6290000.0,66.4,2,2.65,14,30.0,13,False,False,False,15.5,0,13816.0,0,1,False,2015,5,True
1,10500000.0,104.0,5,2.6,6,66.6,4,False,False,False,15.0,2,15402.0,1,3,False,2015,5,True
10,5000000.0,64.0,3,2.7,9,43.2,6,False,False,False,6.3,2,12013.0,1,1,True,2015,5,True
9,4800000.0,49.0,2,2.65,9,31.0,2,False,False,False,7.0,0,9882.0,0,0,False,2015,5,True
6,10770000.0,82.0,4,2.65,5,58.0,4,False,False,False,8.0,0,1369.0,2,2,True,2015,5,True
5,1200000.0,41.0,2,2.65,5,24.0,1,False,False,False,6.0,1,13096.5,0,0,False,2015,5,False
9,4450000.0,39.0,1,2.75,22,18.0,15,False,False,False,16.0,1,14445.0,0,0,False,2015,5,True
18,5100000.0,76.0,3,2.65,5,46.0,4,False,False,False,8.0,0,13096.5,0,0,False,2015,5,False
6,5500000.0,39.0,1,2.65,24,18.0,4,False,False,False,12.0,0,13096.5,0,0,False,2015,5,False
1,6900000.0,78.0,3,2.65,5,49.0,1,False,False,False,8.0,0,27898.0,1,1,True,2015,5,False
4,1500000.0,35.4,1,2.65,5,17.0,2,False,False,False,8.2,0,13096.5,0,0,False,2015,5,False
1,6025000.0,88.0,3,2.75,24,51.0,8,False,False,False,12.0,0,17501.0,0,1,True,2015,5,True
12,3500000.0,69.0,1,2.65,6,43.7,1,False,False,False,8.4,0,13096.5,0,0,False,2015,5,False
8,4250000.0,42.0,2,2.75,5,22.0,3,False,False,False,9.0,0,6233.0,0,2,True,2015,5,True
5,11446000.0,90.9,3,2.7,19,56.9,3,False,False,False,10.7,2,4844.0,0,1,True,2015,5,True
4,6300000.0,52.6,3,3.25,5,29.8,2,False,False,False,8.7,0,3400.0,2,3,True,2015,5,True
4,2000000.0,31.0,1,2.75,9,15.0,9,False,False,False,10.0,2,24272.0,0,0,True,2015,6,False
13,14850000.0,116.0,4,2.65,6,69.0,2,False,False,False,20.0,0,7316.0,1,3,True,2015,6,True
10,4400000.0,45.3,2,2.5,5,30.0,3,False,False,False,6.9,1,13428.0,0,1,True,2015,6,True
0,2100000.0,37.0,2,2.65,5,25.0,1,False,False,False,6.0,0,13096.5,0,0,False,2015,6,False
13,9690000.0,98.0,4,3.0,5,71.9,5,False,False,False,9.0,0,8069.0,1,1,False,2015,6,True
12,5700000.0,49.0,1,2.9,22,17.0,20,False,False,False,14.0,2,15032.0,0,0,False,2015,6,True
20,7310000.0,46.0,1,2.75,18,18.0,4,False,False,False,15.0,0,10364.0,2,3,False,2015,6,True
10,2500000.0,43.0,2,2.6,5,26.0,1,False,False,False,6.0,0,13096.5,0,0,False,2015,6,False
5,4950000.0,49.0,2,3.0,6,25.5,2,False,False,False,17.3,0,4996.0,1,3,True,2015,6,True
14,5600000.0,56.14,2,2.75,14,30.0,11,False,False,False,14.0,2,13096.5,0,0,False,2015,6,False
19,3700000.0,40.0,1,3.0,3,25.0,3,False,False,False,15.0,4,13096.5,0,0,False,2015,6,False
13,6550000.0,97.6,3,2.6,16,53.0,8,False,False,False,14.0,2,21838.0,0,1,True,2015,6,True
10,4300000.0,58.0,3,2.65,9,39.0,9,False,False,False,6.0,0,11995.0,0,0,False,2015,6,True
13,8500000.0,70.0,3,3.5,6,48.0,2,False,False,False,10.0,0,5831.0,2,0,True,2015,6,True
15,26500000.0,162.0,3,4.0,5,94.8,4,False,False,False,23.0,0,5294.0,0,1,True,2015,6,True
10,6200000.0,64.4,3,2.65,9,43.1,9,False,False,False,8.6,0,14409.0,0,0,True,2015,6,True
8,6500000.0,56.0,2,2.7,18,32.0,6,False,False,False,10.0,2,11920.0,0,0,False,2015,6,True
5,2700000.0,36.5,1,2.7,8,16.7,1,False,False,False,11.3,0,13096.5,0,0,False,2015,6,False
20,3499000.0,45.2,2,2.57,9,27.8,2,False,False,False,8.2,0,29846.0,0,0,True,2015,6,False
6,7770000.0,83.0,3,2.65,6,30.0,1,False,False,False,9.1,0,1936.0,2,2,True,2015,6,True
3,4390000.0,42.7,2,2.7,4,23.2,4,False,False,False,6.0,0,2443.0,1,3,True,2015,6,True
1,3400000.0,45.7,2,2.7,5,29.1,2,False,False,False,6.3,0,9684.0,1,1,False,2015,6,True
3,11441000.0,95.3,3,2.65,10,50.1,4,False,False,False,17.4,2,5294.0,0,1,True,2015,6,True
7,4500000.0,51.0,2,2.65,9,32.0,3,False,False,False,8.0,0,21267.0,0,1,True,2015,6,True
17,4750000.0,75.0,3,2.65,8,49.0,7,False,False,False,8.0,1,13096.5,0,0,False,2015,6,False
14,2800000.0,29.0,1,2.65,5,16.0,1,False,False,False,5.4,0,12550.0,0,0,True,2015,6,True
10,5772000.0,41.7,1,2.85,9,18.55,3,False,False,False,12.5,0,6014.0,1,3,True,2015,6,True
16,7400000.0,68.0,3,3.0,10,46.0,8,False,False,False,9.0,5,13650.0,1,2,False,2015,6,True
9,4200000.0,39.7,1,2.65,13,20.3,5,False,False,False,10.9,0,13958.0,0,0,False,2015,6,True
5,2050000.0,45.0,2,2.65,2,30.0,1,False,False,False,6.0,0,13096.5,0,0,False,2015,6,False
15,5050000.0,40.0,1,2.65,24,19.0,6,False,False,False,12.0,2,13268.0,0,0,True,2015,6,True
8,1900000.0,33.0,1,2.65,9,18.0,7,False,False,False,6.0,0,13096.5,0,0,False,2015,6,False
20,7450000.0,84.3,4,3.23,5,49.9,3,False,False,False,12.8,0,3232.0,3,2,True,2015,6,True
2,8900000.0,126.0,5,2.96,5,91.0,4,False,False,False,10.3,0,1223.0,3,3,True,2015,6,True
1,2890000.0,31.0,1,2.65,5,18.0,3,False,False,False,6.0,1,15172.0,1,0,False,2015,6,True
7,4250000.0,36.0,1,2.65,25,19.0,11,False,False,False,9.0,2,10337.0,0,0,False,2015,6,True
15,6900000.0,46.0,1,2.65,25,20.0,15,False,False,False,9.1,0,11966.0,0,0,True,2015,6,True
13,4590000.0,36.0,1,2.65,25,30.0,25,False,False,False,9.1,1,13149.0,1,1,True,2015,6,True
11,4250000.0,51.0,2,2.6,9,30.5,9,False,False,False,7.0,0,16005.0,0,0,True,2015,6,True
12,4750000.0,50.0,3,2.65,5,28.0,4,False,False,False,8.0,1,4055.0,0,3,True,2015,6,True
10,4750000.0,55.0,2,2.65,16,32.0,1,False,False,False,10.5,0,14137.0,0,0,False,2015,6,True
5,4800000.0,44.3,1,2.65,14,17.0,13,False,False,False,12.6,0,10764.0,0,0,True,2015,6,True
8,3300000.0,42.0,2,2.65,9,28.0,4,False,False,False,6.0,0,13398.0,0,1,True,2015,6,True
20,14100000.0,83.1,3,2.65,6,54.2,6,False,False,False,8.0,0,3625.0,0,0,True,2015,6,True
2,6999000.0,71.0,3,2.7,10,43.0,2,False,False,False,13.0,2,11689.0,1,0,True,2015,6,True
10,3100000.0,32.0,1,2.5,5,18.0,4,False,False,False,5.5,1,26426.0,0,0,True,2015,6,False
7,1990000.0,30.0,1,2.65,3,13.0,2,False,False,False,9.0,0,13096.5,0,0,False,2015,6,False
8,5000000.0,73.0,2,2.67,12,33.3,11,False,False,False,14.5,0,11754.0,0,0,False,2015,6,True
0,6750000.0,78.0,3,2.65,8,51.0,6,False,False,False,11.0,2,31102.0,0,0,True,2015,6,False
9,2450000.0,44.8,2,2.65,5,28.0,2,False,False,False,5.5,0,13096.5,0,0,False,2015,6,False
18,4350000.0,47.7,2,2.65,2,33.2,1,False,False,False,10.7,0,3816.0,0,3,True,2015,6,True
4,5600000.0,67.9,3,2.6,9,43.0,6,False,False,False,8.3,2,34295.0,1,1,False,2015,6,False
3,3450000.0,30.0,1,2.5,9,14.4,3,False,False,False,8.0,1,12925.0,0,0,True,2015,6,True
13,4950000.0,53.0,2,2.65,17,27.0,4,False,False,False,9.0,0,17172.0,0,1,True,2015,6,True
5,3600000.0,38.1,1,3.0,3,20.6,1,False,False,False,5.6,0,29890.0,3,3,False,2015,6,False
10,3750000.0,43.0,1,2.65,5,20.0,4,False,False,False,10.0,0,13096.5,0,0,False,2015,6,False
9,4600000.0,63.0,2,2.75,5,39.0,4,False,False,False,10.0,2,30381.0,0,1,True,2015,6,False
7,13000000.0,108.4,3,2.85,25,90.0,15,False,False,False,10.2,1,14592.0,0,0,False,2015,6,True
8,3350000.0,27.0,1,2.5,12,14.6,12,False,False,False,6.1,0,10001.0,1,1,True,2015,6,True
4,1930000.0,42.0,1,2.6,9,17.0,8,False,False,False,8.3,2,13096.5,0,0,False,2015,6,False
19,18800000.0,76.8,2,2.65,8,41.6,2,False,False,False,15.3,0,7442.0,2,2,True,2015,6,True
15,6390000.0,60.0,2,2.65,7,20.0,5,False,False,False,26.0,0,4924.0,1,0,True,2015,6,True
16,10350000.0,75.2,2,2.65,10,42.4,6,False,False,False,15.8,0,12213.0,1,0,False,2015,6,True
2,3850000.0,37.5,1,2.6,18,14.5,10,False,False,False,9.3,0,9551.0,0,0,False,2015,6,True
3,5720000.0,44.8,1,2.65,9,15.3,8,False,False,False,13.6,2,4836.0,0,3,False,2015,6,True
1,5850000.0,60.7,3,2.5,14,39.3,13,False,False,False,7.8,4,11243.0,3,0,False,2015,6,True
9,3900000.0,44.0,2,2.55,5,28.0,1,False,False,False,6.0,0,10574.0,1,0,True,2015,6,True
0,2390000.0,31.0,1,2.5,5,20.0,1,False,False,False,6.0,0,13096.5,0,0,False,2015,6,False
5,3485000.0,41.3,1,2.7,16,20.4,4,False,False,False,10.5,0,33517.0,0,1,False,2015,6,False
6,3700000.0,72.0,3,2.65,5,50.5,5,False,False,False,9.0,0,13096.5,0,0,False,2015,6,False
12,3890000.0,44.0,2,2.65,12,29.0,9,False,False,False,7.0,0,9594.0,1,0,False,2015,6,True
0,3490000.0,38.0,1,2.65,10,18.0,1,False,False,False,8.0,0,14842.0,1,1,False,2015,6,True
0,3950000.0,43.0,1,2.7,21,18.5,15,False,False,False,12.5,1,13096.5,0,0,False,2015,6,False
17,5390000.0,96.0,3,2.64,16,55.0,5,False,False,False,11.0,1,23986.0,0,0,False,2015,6,False
10,8250000.0,60.0,3,3.0,4,39.0,1,False,False,False,14.0,0,1255.0,3,3,True,2015,6,True
7,3950000.0,45.0,2,2.65,9,28.0,7,False,False,False,7.0,0,12138.0,1,1,True,2015,6,True
1,9990000.0,91.0,3,2.5,10,57.0,5,False,False,False,12.0,2,14697.0,1,0,False,2015,6,True
13,3800000.0,51.0,2,2.65,5,31.0,3,False,False,False,8.0,1,18376.0,0,0,True,2015,6,False
4,4950000.0,38.13,1,2.65,11,17.7,6,False,False,False,8.0,4,5038.0,0,3,False,2015,6,True
5,2650000.0,26.0,1,2.65,14,15.0,11,False,True,False,9.1,0,13096.5,0,0,False,2015,6,False
10,7200000.0,92.0,3,2.7,10,51.0,1,False,False,False,12.5,0,30693.0,1,1,True,2015,6,False
13,5000000.0,50.0,2,2.65,9,31.2,8,False,False,False,6.0,1,10522.0,0,1,False,2015,6,True
3,4300000.0,45.8,1,2.65,26,18.2,22,False,False,False,12.3,0,18193.0,0,0,False,2015,6,True
6,4599000.0,45.0,2,2.65,6,24.0,3,False,False,False,8.0,0,4758.0,2,0,False,2015,6,True
13,22000000.0,161.8,4,2.8,4,80.9,2,False,False,False,17.6,5,30605.0,2,1,False,2015,7,False
6,2720000.0,52.6,2,2.5,5,28.5,5,False,False,False,8.5,0,13096.5,0,0,False,2015,7,False
1,5026719.0,64.6,2,2.75,23,31.9,9,False,False,False,15.5,0,17121.0,0,1,True,2015,7,True
5,3100000.0,46.0,2,2.65,7,30.0,6,False,False,False,5.0,1,13096.5,0,0,False,2015,7,False
11,3400000.0,29.0,1,2.5,9,14.4,2,False,False,False,7.8,2,9722.0,2,0,False,2015,7,True
8,8600000.0,82.0,3,2.65,5,56.0,4,False,False,False,9.0,0,5595.0,0,0,True,2015,7,True
8,4750000.0,41.2,1,2.65,24,18.0,4,False,False,False,10.5,0,16802.0,0,1,False,2015,7,True
3,3600000.0,54.0,2,2.65,9,33.0,8,False,False,False,9.0,2,13096.5,0,0,False,2015,7,False
6,3000000.0,56.0,3,2.65,5,43.0,5,False,False,False,6.0,0,29436.0,0,1,True,2015,7,False
14,3650000.0,29.8,1,2.65,16,18.6,15,False,False,False,6.0,1,13994.0,0,0,False,2015,7,True
6,5650000.0,70.0,4,2.6,5,56.0,5,False,False,False,7.0,1,15769.0,0,0,False,2015,7,True
16,4700000.0,57.4,3,2.55,9,39.1,7,False,False,False,6.2,1,17185.0,1,0,False,2015,7,True
6,11200000.0,85.0,2,2.92,4,48.0,3,False,False,False,12.0,0,8731.0,2,3,False,2015,7,True
7,6700000.0,62.0,4,2.65,9,46.8,2,False,False,False,8.3,0,4511.0,2,0,False,2015,7,True
12,9990000.0,117.1,5,2.65,4,30.0,4,False,False,False,9.1,0,1404.0,1,2,True,2015,7,True
0,2600000.0,35.3,1,2.5,9,18.4,7,False,False,False,8.4,0,13096.5,0,0,False,2015,7,False
16,8210000.0,80.0,3,2.7,12,47.6,5,False,False,False,15.0,2,11884.0,0,0,False,2015,7,True
13,5699000.0,92.7,3,2.8,5,53.3,3,False,False,False,10.7,0,13096.5,0,0,False,2015,7,False
3,7900000.0,134.0,4,2.65,3,30.0,2,False,False,False,9.1,0,49575.0,1,3,False,2015,7,False
0,12850000.0,126.0,3,2.79,17,65.0,2,False,False,False,16.4,2,11838.0,1,0,False,2015,7,True
10,4690000.0,58.0,3,2.5,7,39.0,3,False,False,False,6.0,1,15127.0,0,0,False,2015,7,True
13,3895000.0,34.2,1,2.65,25,17.48,25,False,False,False,7.87,2,15814.0,0,2,True,2015,7,True
11,1900000.0,45.0,2,2.5,5,30.0,1,False,False,False,7.5,0,13096.5,0,0,False,2015,7,False
6,8100000.0,79.0,3,2.65,12,30.0,8,False,False,False,16.0,2,11973.0,0,0,False,2015,7,True
1,13000000.0,110.0,4,2.65,4,80.0,1,False,False,False,11.0,0,4340.0,0,1,True,2015,7,True
10,6450000.0,63.0,3,2.65,15,40.0,9,False,False,False,8.0,0,16201.0,0,0,False,2015,7,True
14,10800000.0,118.0,5,2.65,5,76.5,2,False,False,False,19.6,0,3960.0,0,0,True,2015,7,True
19,3490000.0,40.0,2,2.65,9,26.0,1,False,False,False,6.0,0,13094.0,0,1,True,2015,7,True
5,4300000.0,43.0,2,2.65,6,30.0,4,False,False,False,5.0,0,9655.0,2,0,False,2015,7,True
14,4400000.0,60.0,2,2.65,10,33.0,9,False,False,False,10.0,0,13096.5,0,0,False,2015,7,False
7,4600000.0,38.0,1,2.65,12,20.0,2,False,False,False,8.0,0,5038.0,0,3,False,2015,7,True
9,3200000.0,31.0,1,2.65,7,18.0,1,False,False,False,6.0,0,14501.0,1,0,False,2015,7,True
0,4250000.0,67.0,3,2.5,9,39.0,5,False,False,False,8.4,1,27102.0,0,0,True,2015,7,False
5,13000000.0,108.0,3,2.65,7,64.0,5,False,False,False,17.0,0,3408.0,0,1,True,2015,7,True
14,8200000.0,84.0,3,3.0,7,47.0,7,False,False,False,16.0,0,4736.0,0,1,True,2015,7,True
10,3300000.0,38.0,1,2.55,4,17.6,1,False,False,False,8.2,1,12250.0,1,1,False,2015,7,True
5,12922000.0,87.0,2,2.65,9,44.0,7,False,False,False,9.1,0,6031.0,1,2,True,2015,7,True
10,5400000.0,60.3,3,2.6,9,38.7,1,False,False,False,7.5,0,15421.0,0,1,True,2015,7,True
16,25835000.0,141.2,4,2.65,10,93.1,3,False,False,False,17.0,0,5457.0,0,2,True,2015,7,True
4,2700000.0,41.0,1,2.65,5,18.0,1,False,False,False,9.0,0,13096.5,0,0,False,2015,7,False
8,5500000.0,79.1,2,2.6,5,47.1,2,False,False,False,12.9,1,13096.5,0,0,False,2015,7,False
7,4700000.0,50.3,2,2.7,23,26.5,23,False,False,False,8.5,0,17071.0,0,1,True,2015,7,True
5,10500000.0,94.0,4,2.65,5,60.0,5,False,False,False,11.0,0,3031.0,1,1,True,2015,7,True
20,10500000.0,117.2,3,3.4,6,65.0,4,False,False,False,14.3,0,3572.0,0,0,True,2015,7,True
1,7350900.0,84.4,3,2.75,17,49.25,4,False,False,False,12.01,1,13096.5,0,0,False,2015,7,False
3,4250000.0,40.0,1,2.65,25,18.0,21,False,False,False,11.0,1,19325.0,0,0,False,2015,7,False
14,4200000.0,35.4,1,2.65,23,15.4,18,False,False,False,9.2,0,17501.0,0,1,True,2015,7,True
0,5150000.0,47.0,2,2.65,6,29.0,6,False,False,False,7.0,0,1467.0,0,2,True,2015,7,True
7,1850000.0,58.0,3,2.55,5,43.3,3,False,False,False,6.0,0,13096.5,0,0,False,2015,7,False
3,3200000.0,46.0,2,2.65,5,28.0,3,False,False,False,5.5,1,13096.5,0,0,False,2015,7,False
4,5100000.0,61.2,3,2.5,11,37.6,5,False,False,False,11.0,0,46904.0,1,1,False,2015,7,False
0,4200000.0,61.7,2,2.6,9,36.04,1,False,False,False,10.73,0,13096.5,0,0,False,2015,7,False
15,4290000.0,60.0,3,2.6,9,40.1,1,False,False,False,6.5,0,13096.5,0,0,False,2015,7,False
14,4750000.0,59.6,2,2.5,6,33.8,1,False,False,False,10.7,1,33779.0,1,2,False,2015,7,False
1,7350290.0,84.8,3,2.75,17,50.28,14,False,False,False,11.36,1,13096.5,0,0,False,2015,7,False
11,25000000.0,123.2,2,2.65,6,85.0,2,False,False,False,12.3,1,5746.0,2,0,True,2015,7,True
8,3000000.0,33.0,1,2.5,9,18.0,8,False,False,False,6.2,1,17214.0,0,0,False,2015,7,True
15,3050000.0,72.0,3,2.55,5,42.6,5,False,False,False,9.0,0,13096.5,0,0,False,2015,7,False
8,4150000.0,52.3,2,2.65,12,32.0,1,False,False,False,7.8,0,17135.0,0,0,True,2015,7,True
6,8787819.0,73.9,2,2.65,9,48.93,2,False,False,False,11.07,0,6442.0,2,3,True,2015,7,True
1,8400000.0,98.0,3,2.85,6,57.0,2,False,False,False,14.0,0,3677.0,2,3,True,2015,7,True
12,4250000.0,47.8,1,2.65,16,17.0,4,False,False,False,14.0,2,23189.0,0,2,True,2015,7,True
15,7800000.0,60.0,2,2.65,16,33.0,13,False,False,False,10.5,0,14192.0,0,0,False,2015,7,True
13,4300000.0,41.9,1,2.65,19,20.4,14,False,False,False,10.86,1,12036.0,0,0,False,2015,7,True
3,6699000.0,77.5,2,2.75,4,34.9,4,False,False,False,15.6,1,32056.0,0,0,True,2015,7,False
20,5000000.0,37.0,1,2.65,25,15.0,25,False,False,False,10.4,0,15541.0,0,0,False,2015,7,True
5,9900000.0,78.0,3,2.65,5,43.3,1,False,False,False,10.1,0,5068.0,1,0,True,2015,7,True
4,1750000.0,44.1,2,2.65,5,27.0,5,False,False,False,5.4,0,13096.5,0,0,False,2015,7,False
9,5800000.0,63.0,3,2.65,9,41.0,9,False,False,False,8.0,0,11574.0,2,0,False,2015,7,True
4,4200000.0,37.2,1,2.65,11,20.5,2,False,False,False,9.0,1,13201.0,2,2,True,2015,7,True
9,8137395.0,55.3,1,2.65,9,21.53,2,False,False,False,21.53,0,6442.0,2,3,True,2015,7,True
8,3990000.0,44.0,2,2.6,11,27.0,4,False,False,False,6.5,0,10568.0,0,1,True,2015,7,True
8,3890000.0,35.0,1,2.65,17,16.0,4,False,False,False,10.7,1,12403.0,1,2,False,2015,7,True
9,5800000.0,60.6,2,2.65,25,32.9,6,False,False,False,9.8,0,17634.0,0,1,True,2015,7,True
5,6920000.0,85.0,3,2.65,10,48.0,7,False,False,False,10.2,2,11532.0,0,1,True,2015,7,True
7,8500000.0,113.0,4,2.65,25,62.0,3,False,False,False,14.0,0,13662.0,0,0,False,2015,7,True
7,4090000.0,45.5,2,2.65,9,28.0,4,False,False,False,7.0,0,13105.0,1,1,False,2015,7,True
8,10200000.0,90.0,3,2.8,10,57.4,3,False,False,False,13.6,4,11755.0,1,1,False,2015,7,True
8,4980000.0,92.0,2,2.9,15,46.0,2,False,False,False,26.0,2,32742.0,1,2,True,2015,7,False
8,5500000.0,80.6,3,2.6,18,42.9,17,False,False,False,18.2,0,13096.5,0,0,False,2015,7,False
15,5750000.0,65.0,3,2.6,9,42.0,1,False,False,False,10.0,0,14807.0,1,0,True,2015,7,True
5,4550000.0,42.4,1,2.58,10,19.4,8,False,False,False,11.9,0,12944.0,0,0,False,2015,7,True
10,5196000.0,56.0,2,2.65,5,34.3,4,False,False,False,8.3,0,13933.0,1,2,True,2015,8,True
8,6650000.0,73.0,2,2.65,4,49.0,4,False,False,False,9.1,0,3621.0,3,1,True,2015,8,True
12,3200000.0,28.2,1,2.75,18,18.2,12,False,False,False,5.0,0,17628.0,0,2,True,2015,8,True
5,3800000.0,36.0,1,2.65,17,16.5,6,False,False,False,10.0,0,13073.0,0,0,True,2015,8,True
3,7100000.0,67.0,2,2.65,16,33.0,12,False,False,False,14.7,4,13727.0,0,0,False,2015,8,True
20,15500000.0,118.0,3,3.0,23,50.0,5,False,False,False,18.0,4,12544.0,2,0,False,2015,8,True
2,9950000.0,71.0,2,3.0,8,35.6,1,False,False,False,16.1,0,11087.0,1,0,False,2015,8,True
6,5650000.0,60.0,2,2.82,15,31.0,2,False,False,False,14.0,1,17110.0,0,0,True,2015,8,True
13,14240000.0,114.4,3,3.0,5,64.1,5,False,False,False,22.1,0,5827.0,2,0,True,2015,8,True
6,5600000.0,60.0,3,2.65,9,43.5,6,False,False,False,6.0,0,13671.0,0,1,True,2015,8,True
7,3700000.0,43.0,2,2.65,5,27.0,4,False,False,False,5.3,0,21301.0,0,0,False,2015,8,False
13,7950000.0,70.0,3,2.65,5,47.0,4,False,False,False,13.0,0,4475.0,1,1,True,2015,8,True
20,13800000.0,114.0,4,2.7,10,77.0,7,False,False,False,10.0,2,5223.0,0,1,True,2015,8,True
6,5500000.0,70.0,3,3.2,6,44.0,3,False,False,False,11.0,0,4219.0,0,0,True,2015,8,True
6,8589000.0,95.0,4,2.65,5,64.4,5,False,False,False,10.0,0,1780.0,2,2,True,2015,8,True
12,4450000.0,65.0,2,3.0,9,34.0,7,False,False,False,13.0,0,13096.5,0,0,False,2015,8,False
20,8950000.0,126.0,3,2.65,15,30.0,14,False,False,False,11.2,2,10798.0,1,0,True,2015,8,True
6,13500000.0,122.0,3,2.65,17,64.3,12,False,False,False,14.3,0,8460.0,1,2,False,2015,8,True
12,3450000.0,40.0,1,2.65,9,22.0,7,False,False,False,9.1,0,13452.0,0,0,False,2015,8,True
0,2350000.0,62.0,3,2.5,5,45.0,2,False,False,False,5.6,1,13096.5,0,0,False,2015,8,False
4,2750000.0,25.0,1,2.65,17,13.0,13,False,False,False,5.0,1,17734.0,0,2,True,2015,8,True
5,8600000.0,95.0,4,2.5,5,54.0,5,False,False,False,12.0,0,1492.0,2,2,True,2015,8,True
20,3500000.0,59.0,3,2.65,9,38.0,3,False,False,False,9.1,0,13096.5,0,0,False,2015,8,False
12,3450000.0,78.9,4,2.6,9,55.1,9,False,False,False,9.4,3,13096.5,0,0,False,2015,8,False
0,2000000.0,35.0,1,2.65,5,18.0,1,False,False,False,9.0,0,13096.5,0,0,False,2015,8,False
